犬が、居ぬ。,2.0,2,犬 が 居 ぬ,イヌガイヌ
スガシカオの顔は、清々しぃ顔！,3.8,6,スガシカオ の 顔 は 清々し ぃ 顔,スガシカオノカオワスガスガシぃガオ
大佐に大差！,2.0,1,大佐 に 大差,タイサニタイサ
缶が噛んだ！,1.0,1,缶 が 噛ん だ,カンガカンダ
アルミ缶の上にあるミカン,3.2,7,アルミ 缶 の 上 に ある ミカン,アルミカンノウエニアルミカン
メイヤはオレの姪やねん!,3.0,1,メイヤ は オレ の 姪 や ねん,メイヤワオレノメイヤネン
神田うのが、噛んだ!,3.0,1,神田 うの が 噛ん だ,カンダウノガカンダ
ロンリーな論理,2.5,2,ロンリー な 論理,ロンリーナロンリ
内科に行っても意味ないか。,2.0,1,内科 に 行っ て も 意味 ない か,ナイカニイッテモイミナイカ
添乗員、天井いんの？,2.0,2,添乗 員 天井 い ん の,テンジョウインテンジョウインノ
久保のエクボ,2.8,5,久保 の エクボ,クボノエクボ
万年床に、してまんねん！,3.0,2,万年床 に し て ま ん ねん,マンネンドコニシテマンネン
タクシーで、ご飯炊くし～,2.8,6,タクシー で ご飯 炊く し,タクシーデゴハンタクシ
胃炎を起こした、オブライエン。,3.0,4,胃炎 を 起こし た オブライエン,イエンオオコシタオブライエン
マナー違反の、炊飯ジャー,3.0,1,マナー 違反 の 炊飯 ジャー,マナーイハンノスイハンジャー
ホーチミンで、放置プレイ！,2.6,3,ホーチミン で 放置 プレイ,ホーチミンデホウチプレイ
江戸のエドウィン,3.0,1,江戸 の エドウィン,エドノエドウィン
神社でジンジャーエール,3.0,1,神社 で ジンジャー エール,ジンジャデジンジャーエール
プロのポリスが、プロポリス！,2.0,2,プロ の ポリス が プロ ポリス,プロノポリスガプロポリス
商いは、飽きない？,3.0,1,商い は 飽き ない,アキナイワアキナイ
ヒゲを卑下！,2.0,1,ヒゲ を 卑下,ヒゲオヒゲ
湖面でコメント,3.0,3,湖面 で コメント,コメンデコメント
イルカは居るか？,1.0,2,イルカ は 居る か,イルカワイルカ
ゲリラで下痢ら～,3.0,1,ゲリラ で 下痢 ら,ゲリラデゲリラ
鑑定したら、アカンって～,3.0,1,鑑定 し たら アカ ン って,カンテイシタラアカンッテ
総理がsorry...,1.5,2,総理 が sorry ...,ソウリガsorry...
稲葉がイナバウアー,2.5,2,稲葉 が イナバウアー,イナバガイナバウアー
地価の安い地下１階は近いかい？,2.0,1,地価 の 安い 地下 １ 階 は 近い かい,チカノヤスイチカイチカイワチカイカイ
新庄が、一身上の都合により復帰！,4.0,1,新庄 が 一身上 の 都合 により 復帰,シンジョウガイッシンジョウノツゴウニヨリフッキ
明智光秀が お餅を３つしかくれなかった！あ～ケチッ！３つ？ ひでぇ～,3.0,5,明智 光秀 が お 餅 を ３つ しか くれ なかっ た あ ケチッ ３つ ひで ぇ,アケチミツヒデガオモチオミッツシカクレナカッタアケチッミッツヒデぇ
かせきさいだーは、過積載だー！,3.0,2,かせ き さい だ ー は 過 積載 だ ー,カセキサイダーワカセキサイダー
採光は、サイコー！,3.0,1,採光 は サイコー,サイコウワサイコー
僕の家、変電所の近くにあるんだ。変でしょ？,3.6,3,僕 の 家 変電 所 の 近く に ある ん だ 変 でしょ,ボクノイエヘンデンショノチカクニアルンダヘンデショ
コロンビアでは転びやすい。,3.6,3,コロンビア で は 転び やすい,コロンビアデワコロビヤスイ
Ａ：『今日は何曜日？？』Ｂ：『火曜日』Ａ：『ホントかよぅ～～』,3.8,7,Ａ ： 今日 は 何 曜日 Ｂ ： 火曜日 Ａ ： ホント か よぅ,エイ：キョウワナニヨウビビー：カヨウビエイ：ホントカヨゥ
そこのトマト、止まっといて＾＾,3.3,6,そこ の トマト 止まっ とい て ＾ ＾,ソコノトマトトマットイテ＾＾
Ａ：『車って英語でなんて言うんだっけ？』Ｂ：『Ｃａｒだよ』Ａ：『そっか～～』,3.0,4,Ａ ： 車 って 英語 で なんて 言う ん だ っけ Ｂ ： Ｃａｒ だ よ Ａ ： そっ か,エイ：クルマッテエイゴデナンテイウンダッケビー：Ｃａｒダヨエイ：ソッカ
ビリヤードのお前の順位はビリや～ど～！,3.0,1,ビリヤード の お前 の 順位 は ビリ や ど,ビリヤードノオマエノジュンイワビリヤド
店頭で転倒！,4.0,2,店頭 で 転倒,テントウデテントウ
GIジョーの、慈愛じゃー！,3.0,1,GI ジョー の 慈愛 じゃー,GIジョーノジアイジャー
Ａ「東海で倒壊！」Ｂ「それって本当かい？」,2.0,1,Ａ 東海 で 倒壊 Ｂ それ って 本当 かい,エイトウカイデトウカイビーソレッテホントウカイ
子機をコキ使う,4.0,1,子 機 を コキ 使う,コキオコキツカウ
お山の上で布団が吹っ飛んだ！！おやまぁ～～,2.8,6,お山 の 上 で 布団 が 吹っ飛ん だ おや まぁ,オヤマノウエデフトンガフットンダオヤマァ
漢字を書いて『おっ！いい感じ！！』,2.8,5,漢字 を 書い て おっ いい 感じ,カンジオカイテオッイイカンジ
豪快に、泳ごうかい！,3.8,9,豪快 に 泳ご う かい,ゴウカイニオヨゴウカイ
抹茶が余っちゃった,3.7,8,抹茶 が 余っ ちゃっ た,マッチャガアマッチャッタ
グミの勝ち組,2.0,1,グミ の 勝ち 組,グミノカチグミ
王女を、追うじょ～,2.5,2,王女 を 追う じ ょ,オウジョオオウジょ
廊下が老化,3.0,1,廊下 が 老化,ロウカガロウカ
爆弾を担いで踊る バックダンサー！,4.0,1,爆弾 を 担い で 踊る バック ダンサー,バクダンオカツイデオドルバックダンサー
野球部、嫌々休部,3.0,1,野球 部 嫌 々 休部,ヤキュウブイヤ々キュウブ
デパートでパートリーダーを決める,1.0,1,デパート で パート リーダー を 決める,デパートデパートリーダーオキメル
鶴を釣る,2.0,1,鶴 を 釣る,ツルオツル
バンコクでは、屁を晩こく,2.0,3,バンコク で は 屁 を 晩 こく,バンコクデワヘオバンコク
テイトウワの、抵当は？,3.6,5,テイトウワ の 抵当 は,テイトウワノテイトウワ
comb（コーム／くし）で、公務執行妨害！,3.0,1,comb コーム ／ くし で 公務 執行 妨害,combコーム／クシデコウムシッコウボウガイ
エアーズロックの図録,3.5,2,エアーズロック の 図録,エアーズロックノズロク
暗黒卿が、アンコ喰う、今日。,3.0,2,暗黒 卿 が アンコ 喰う 今日,アンコクキョウガアンコクウキョウ
美女のビジョン,3.0,1,美女 の ビジョン,ビジョノビジョン
菊菜のことは聞くな！,4.0,1,菊菜 の こと は 聞く な,キクナノコトワキクナ
動詞がわからない、どうしよう・・・,3.0,1,動詞 が わから ない どう しよ う,ドウシガワカラナイドウシヨウ
お金は、おっかねー,2.5,2,お金 は おっ か ねー,オカネワオッカネー
寺を照らす,2.5,2,寺 を 照らす,テラオテラス
牛をぎゅうぎゅうに詰める,2.0,1,牛 を ぎゅうぎゅう に 詰める,ウシオギュウギュウニツメル
市都県をそのままにしとけん,4.0,2,市 都県 を そのまま に し とけん,シトケンオソノママニシトケン
腰を少しずらす,2.0,1,腰 を 少し ずらす,コシオスコシズラス
メーテルが、わめいてる！,3.8,5,メーテル が わめい てる,メーテルガワメイテル
少将、少々お待ちください。,3.0,1,少将 少々 お待ち ください,ショウショウショウショウオマチクダサイ
ぶどう、１粒どう？？？,3.7,4,ぶどう １ 粒 どう,ブドウイチツブドウ
「ハングライダーにいつ乗ったの？」「1時半ぐらいだぁ!!」,3.0,1,ハン グライダー に い つ 乗っ た の 1 時半 ぐらい だ ぁ,ハングライダーニイツノッタノ1ジハングライダぁ
鈍器を持ったドンキホーテ,2.7,4,鈍器 を 持っ た ドンキホーテ,ドンキオモッタドンキホーテ
筑波山に食いつくばぁさん,2.0,1,筑波山 に 食いつく ば ぁさん,ツクバサンニクイツクバぁさん
クリスタルで、栗擦ったる,3.1,7,クリスタル で 栗 擦っ たる,クリスタルデクリコスッタル
委員会でウソをついていいんかい？,3.0,1,委員 会 で ウソ を つい て いい ん かい,イインカイデウソオツイテイインカイ
数あるカジュアルウェア,3.0,2,数 ある カジュアル ウェア,カズアルカジュアルウェア
コンビ二で出会った二人がコンビに！！,2.4,5,コンビ 二 で 出会っ た 二 人 が コンビ に,コンビニデデアッタニニンガコンビニ
タクシーに乗るわたくしー,2.8,7,タクシー に 乗る わたくし ー,タクシーニノルワタクシー
コンドルが、けつにツッコンドル！！！,2.6,3,コンドル が けつ に ツッコンドル,コンドルガケツニツッコンドル
引火してるけど、いいんか？,3.0,1,引火 し てる けど いい ん か,インカシテルケドイインカ
五月みどりのシャツ、黄緑！,3.8,7,五月 みどり の シャツ 黄 緑,サツキミドリノシャツキミドリ
色の色は色々な色だ。,2.0,2,色 の 色 は 色々 な 色 だ,イロノイロワイロイロナイロダ
俺のレンジはオレンジ,3.3,3,俺 の レンジ は オレンジ,オレノレンジワオレンジ
ダリは、踏んだり蹴ったり,3.6,3,ダリ は 踏ん だり 蹴っ たり,ダリワフンダリケッタリ
古米を食いに行こまい！,3.0,1,古米 を 食い に 行こ まい,コマイオクイニイコマイ
鈴木京香が、すすぎ強化！,4.0,1,鈴木 京香 が すすぎ 強化,スズキキョウカガススギキョウカ
鈴木京香が来るのは、今日か？,3.0,1,鈴木 京香 が 来る の は 今日 か,スズキキョウカガクルノワキョウカ
作家の錯覚,3.0,1,作家 の 錯覚,サッカノサッカク
千疋屋で、ドン引きや！,4.0,1,千疋 屋 で ドン 引き や,センビキヤデドンビキヤ
ベントで弁当,1.0,1,ベント で 弁当,ベントデベントウ
ユベントスで、湯弁当ッス！,3.3,3,ユベントス で 湯 弁当 ッス,ユベントスデユベントウッス
プラレールで、振られーる！,3.0,2,プラレール で 振ら れ ー る,プラレールデフラレール
バイオリンで、倍、降りん。,3.0,1,バイオリン で 倍 降り ん,バイオリンデバイオリン
飲茶食べ過ぎた。や～、無茶した。,4.0,1,飲茶 食べ 過ぎ た や 無茶 し た,ヤムチャタベスギタヤムチャシタ
イベントでいい弁当！！,3.5,2,イベント で いい 弁当,イベントデイイベントウ
手に酢で、テニス,3.0,1,手 に 酢 で テニス,テニスデテニス
ラクダが落第しません。,3.0,3,ラクダ が 落第 し ませ ん,ラクダガラクダイシマセン
ゴルゴ13のゴルゴンゾーラ,3.5,2,ゴルゴ 13 の ゴルゴンゾーラ,ゴルゴ13ノゴルゴンゾーラ
素敵なステーキ,2.6,3,素敵 な ステーキ,ステキナステーキ
手紙書くの忘れたー（レター）,3.0,1,手紙 書く の 忘れ た ーレター,テガミカクノワスレターレター
マトンを待っとんねん！,4.0,1,マトン を 待っ とん ねん,マトンオマットンネン
ケーキを買えば、景気がよい。,2.0,1,ケーキ を 買え ば 景気 が よい,ケーキオカエバケイキガヨイ
松任で余暇を全う！,2.0,2,松任 で 余暇 を 全う,マットウデヨカオマットウ
もっとメールを求めーる ,3.0,1,もっと メール を 求め ー る,モットメールオモトメール
メル友を、やめるとも！,4.0,3,メル 友 を やめる とも,メルトモオヤメルトモ
FOMAのコストパフォーマンス,3.0,1,FOMA の コストパフォーマンス,FOMAノコストパフォーマンス
大木凡人がジェームス・ボンド,3.0,3,大木凡人 が ジェームスボンド,オオキボンドガジェームスボンド
オシム監督が、口惜しむ・・・,4.0,1,オシム 監督 が 口 惜しむ,オシムカントクガクチオシム
チベットで、別途見積り,4.0,1,チベット で 別途 見積り,チベットデベットミツモリ
マリでニンマリ,4.0,1,マリ で ニンマリ,マリデニンマリ
ニトリで、ヤニ取り,4.0,1,ニトリ で ヤニ 取り,ニトリデヤニトリ
ベッカムが、キャベツ噛む！,3.0,2,ベッカム が キャベツ 噛む,ベッカムガキャベツカム
蟻ここにあり。,3.0,2,蟻 ここ に あり,アリココニアリ
耳にタコが出来てしまった、イヤーね。,3.0,1,耳 に タコ が 出来 て しまっ た イヤー ね,ミミニタコガデキテシマッタイヤーネ
代弁しながら大便,3.0,2,代弁 し ながら 大便,ダイベンシナガラダイベン
最高裁には、朝行こう。,4.0,1,最高裁 に は 朝 行こ う,サイコウサイニワアサイコウ
半ケツで判決！,3.0,2,半 ケツ で 判決,ハンケツデハンケツ
岩盤浴でガンバ（死語）,3.3,3,岩盤 浴 で ガンバ 死語,ガンバンヨクデガンバシゴ
山村でシャンソン,3.0,1,山村 で シャンソン,サンソンデシャンソン
ゴキブリの動きぶり,3.8,23,ゴキブリ の 動き ぶり,ゴキブリノウゴキブリ
湿原で失言・・・,3.0,2,湿原 で 失言,シツゲンデシツゲン
丹後でタンゴ！,2.5,2,丹後 で タンゴ,タンゴデタンゴ
水中で爆睡中,4.0,1,水中 で 爆睡 中,スイチュウデ爆睡チュウ
湾口にいるワン公。,2.3,3,湾口 に いる ワン 公,ワンコウニイルワンオオヤケ
車道で牧師が、シャドーボクシング,3.0,2,車道 で 牧師 が シャドー ボクシング,シャドウデボクシガシャドーボクシング
歯科医の仕返しかい？,4.0,1,歯科 医 の 仕返し かい,シカイノシカエシカイ
小学生は、生姜くせぇ！,3.2,4,小学生 は 生姜 くせ ぇ,ショウガクセイワショウガクセぇ
ナイスじゃ無いっす・・・・,1.6,3,ナイス じゃ 無い っす,ナイスジャナイッス
菓子付きの加湿器,4.0,2,菓子 付き の 加湿 器,カシツキノカシツキ
氷菓子で高利貸し,4.0,1,氷菓子 で 高利貸し,コオリガシデコウリガシ
備後でビンゴ！,3.0,1,備後 で ビンゴ,ビンゴデビンゴ
バースとミス・ユニバース,3.0,1,バース と ミス ユニバース,バーストミスユニバース
福田家の掃除は、拭くだけ？,3.7,13,福田 家 の 掃除 は 拭く だけ,フクダカノソウジワフクダケ
恋のできない鯉,2.6,5,恋 の でき ない 鯉,コイノデキナイコイ
馬はうまい。,2.0,1,馬 は うまい,ウマワウマイ
打撲で死んだ僕。,4.0,18,打撲 で 死ん だ 僕,ダボクデシンダボク
あ、やや遅れてきたあややだ,3.0,2,あ やや 遅れ て き た あ やや だ,アヤヤオクレテキタアヤヤダ
アラスカを荒らすか？,3.4,5,アラスカ を 荒らす か,アラスカオアラスカ
細工したサイクロン掃除機,3.0,1,細工 し た サイクロン 掃除 機,サイクシタサイクロンソウジキ
父さんが倒産,2.0,1,父さん が 倒産,トウサンガトウサン
関与したらアカンよ～,3.0,1,関与 し たら アカン よ,カンヨシタラアカンヨ
お尻が言った「我々は、割れ割れ！」,3.0,2,お 尻 が 言っ た 我々 は 割れ 割れ,オシリガイッタワレワレワワレワレ
マテ茶を飲んで待て！,3.0,1,マテ 茶 を 飲ん で 待て,マテチャオノンデマテ
叶姉妹は、化膿しまい・・・,4.0,3,叶 姉妹 は 化膿 し まい,カノウシマイワカノウシマイ
広告塔を乞う黒糖,2.8,7,広告塔 を 乞う 黒糖,コウコクトウオコウコクトウ
おかかがあるのは、丘か？,3.0,1,おかか が ある の は 丘 か,オカカガアルノワオカカ
ガクトが、歯を磨くと？,3.0,1,ガクト が 歯 を 磨く と,ガクトガハオミガクト
ガクトの学党,3.0,1,ガクト の 学 党,ガクトノガクトウ
ゴレンジャーのメシは、ナシゴレンじゃー！,4.0,1,ゴレンジャー の メシ は ナシゴレン じゃー,ゴレンジャーノメシワナシゴレンジャー
バースがリバース,3.3,3,バース が リバース,バースガリバース
漆器で失禁,3.0,1,漆器 で 失禁,シッキデシッキン
陶器を不法投棄,3.0,1,陶器 を 不法 投棄,トウキオフホウトウキ
ストーブがすっ飛ぶ,3.0,3,ストーブ が すっ飛ぶ,ストーブガスットブ
カシスソーダで仮死しそうだ！,3.3,3,カシスソーダ で 仮死 し そう だ,カシスソーダデカシシソウダ
鬼太郎が来たろう？,3.0,1,鬼太郎 が 来 たろ う,オニタロウガキタロウ
新庄の新常識！,3.5,2,新庄 の 新 常識,シンジョウノシンジョウシキ
アゲアゲの唐揚げ,3.0,1,アゲアゲ の 唐 揚げ,アゲアゲノトウアゲ
ゲイの一発芸,3.0,2,ゲイ の 一 発 芸,ゲイノイチハツゲイ
汁物を知る者,3.0,1,汁物 を 知る 者,シルモノオシルモノ
自遊時間に行って、もう10時間・・・,4.0,1,自 遊 時間 に 行っ て もう 10 時間,ジ遊ジカンニイッテモウ10ジカン
リストバンドして、リスとバンド,3.1,9,リスト バンド し て リス と バンド,リストバンドシテリストバンド
空腹なので食う服,2.3,3,空腹 な ので 食う 服,クウフクナノデクウフク
海外で食べる貝がいい！,4.0,2,海外 で 食べる 貝 が いい,カイガイデタベルカイガイイ
プリンセス天功は、破天荒！,4.0,1,プリンセス 天 功 は 破天荒,プリンセステンコウワハテンコウ
ブリのブリーフ,3.0,1,ブリ の ブリーフ,ブリノブリーフ
三田さんが見たサンタ,3.0,1,三田 さん が 見 た サンタ,ミタサンガミタサンタ
バスケットの試合に馬場助っ人,3.7,4,バスケット の 試合 に 馬場 助っ人,バスケットノシアイニババスケット
ウランは売らん！,2.0,2,ウラン は 売ら ん,ウランワウラン
大仏見学行って、だいぶ疲れた・・・,3.0,1,大仏 見学 行っ て だいぶ 疲れ た,ダイブツケンガクイッテダイブツカレタ
ジャイアン死んじゃいやぁん,2.6,3,ジャイアン 死ん じゃ いやぁ ん,ジャイアンシンジャイヤァン
忍者は何人じゃ？,3.0,1,忍者 は 何 人 じゃ,ニンジャワナンニンジャ
オットセイを谷から落っとせい！,3.0,1,オットセイ を 谷 から 落っ と せい,オットセイオタニカラオットセイ
ぼっちゃんが池に落ちてボッチャン！,3.0,1,ぼっ ちゃ ん が 池 に 落ち て ボッチャン,ボッチャンガイケニオチテボッチャン
チーズに地図を書く,2.0,1,チーズ に 地図 を 書く,チーズニチズオカク
オーマイのスパゲッティのソースはうますぎて、オーマイゴッド！！,2.0,1,オーマイ の スパゲッティ の ソース は うま すぎ て オーマイゴッド,オーマイノスパゲッティノソースワウマスギテオーマイゴッド
三鷹市で見た菓子,3.0,1,三鷹 市 で 見 た 菓子,ミタカシデミタカシ
家内のまかない,3.0,1,家内 の まかない,カナイノマカナイ
マッカランは、まからん。,3.0,1,マッカラン は まから ん,マッカランワマカラン
俺、メガネには目がねぇ。,2.0,1,俺 メガネ に は 目 が ねぇ,オレメガネニワメガネェ
ニシンの二審判決,2.5,2,ニシン の 二 審 判決,ニシンノニシンハンケツ
ガムをがむしゃらに噛む,2.5,2,ガム を がむしゃら に 噛む,ガムオガムシャラニカム
チーターがお山からおっこちーたー,1.6,5,チーター が お山 から おっこち ー た ー,チーターガオヤマカラオッコチーター
校長、今日も絶好調！！,2.7,4,校長 今日 も 絶好調,コウチョウキョウモゼッコウチョウ
箸が走った。,1.5,2,箸 が 走っ た,ハシガハシッタ
井の頭線に乗ればいいのかしら？,3.0,1,井の頭線 に 乗れ ば いい の かしら,イノカシラセンニノレバイイノカシラ
お嬢、王城で立ち往生,3.0,1,お 嬢 王城 で 立ち往生,オジョウオウジョウデタチオウジョウ
大分で転んだよ・・・お～痛っ！,3.0,1,大分 で 転ん だ よお 痛 っ,オオイタデコロンダヨオイタッ
鬼太郎の映画ができたろう？,3.6,3,鬼太郎 の 映画 が でき たろ う,オニタロウノエイガガデキタロウ
タミフルを、振る,3.5,2,タミフル を 振る,タミフルオフル
宝くじが、また空くじ,3.0,1,宝くじ が また 空くじ,タカラクジガマタカラクジ
宝生舞からの報奨米,4.0,1,宝生 舞 から の 報奨 米,ホウショウマイカラノホウショウマイ
ビリーとのんびり,2.0,1,ビリー と のんびり,ビリートノンビリ
葉加瀬太郎を、吐かせたろう？,3.0,2,葉 加瀬 太郎 を 吐か せ たろ う,ハカセタロウオハカセタロウ
バッキンガム宮殿で、罰金！,3.0,1,バッキンガム 宮殿 で 罰金,バッキンガムキュウデンデバッキン
立てこもりで立てもっこり,3.0,1,立てこもり で 立て もっ こり,タテコモリデタテモッコリ
今日の料理は京料理,3.5,2,今日 の 料理 は 京 料理,キョウノリョウリワキョウリョウリ
ダサい服を下さい,3.5,2,ダサい 服 を 下さい,ダサイフクオクダサイ
カスミソウを見ていると目がかすみそう,3.0,1,カスミソウ を 見 て いる と 目 が かすみ そう,カスミソウオミテイルトメガカスミソウ
クリスマスにプレゼントをお贈り済ます,3.0,1,クリスマス に プレゼント を お 贈り 済ます,クリスマスニプレゼントオオオクリスマス
キウイが徒競走をするといっつも９位.....。,3.0,1,キウイ が 徒競走 を する と いっつも ９ 位 .....,キウイガトキョウソウオスルトイッツモキュウイ.....
私のみかんが３日間、見っかんない・・・,3.5,2,私 の みかん が ３ 日間 見 っ かん ない,ワタシノミカンガサンニチカンミッカンナイ
波多陽区にようく似てる。,2.0,1,波多 陽 区 に よ うく 似 てる,ハタヨウクニヨウクニテル
メロンを食うキャメロン・ディアス,4.0,1,メロン を 食う キャメロンディアス,メロンオクウキャメロンディアス
ルパンが好きなロールパン,3.2,4,ルパン が 好き な ロールパン,ルパンガスキナロールパン
九州を急襲,3.0,1,九州 を 急襲,キュウシュウオキュウシュウ
九州を吸収合併,3.0,1,九州 を 吸収 合併,キュウシュウオキュウシュウガッペイ
ボンドまみれのジェームス・ボンド,3.5,2,ボンド まみれ の ジェームス ボンド,ボンドマミレノジェームスボンド
サムネイル表示見て「寒い。寝る。」,2.0,1,サムネイル 表示 見 て 寒い 寝る,サムネイルヒョウジミテサムイネル
サムネイルで、サム、寝入る・・・,3.0,1,サムネイル で サム 寝入る,サムネイルデサムネイル
カクテル好きな人が蚊、食ってる,3.0,1,カクテル 好き な 人 が 蚊 食っ てる,カクテルスキナヒトガカクッテル
テロだ！よう～く見てろ,3.5,2,テロ だ よ うく 見 て ろ,テロダヨウクミテロ
インコグニートがニート生活,3.0,1,インコグニート が ニート 生活,インコグニートガニートセイカツ
カリブ海で頬被りかい？,3.0,1,カリブ海 で 頬被り かい,カリブカイデホオカブリカイ
いなりが倍だよ！　バイナリ！,3.0,1,い なり が 倍 だ よ 　 バイナリ,イナリガバイダヨ　バイナリ
九官鳥は図書館の旧館長,3.5,2,九官鳥 は 図書館 の 旧 館長,キュウカンチョウワトショカンノキュウカンチョウ
美容師さんが病死,3.0,1,美容 師 さん が 病死,ビヨウシサンガビョウシ
三条市に参上した,3.0,1,三条 市 に 参上 し た,サンジョウシニサンジョウシタ
ホエールが吼える,3.0,1,ホエール が 吼える,ホエールガホエル
川崎麻世も迷う,4.0,1,川崎 麻世 も 迷う,カワサキマヨモマヨウ
ヒグラシはその日暮らし,3.0,1,ヒグラシ は その 日 暮らし,ヒグラシワソノヒクラシ
暇つぶしにひつまぶし,3.0,1,暇つぶし に ひつ まぶし,ヒマツブシニヒツマブシ
１０００回旋回した。,3.0,2,１ ０ ０ ０ 回 旋回 し た,イチゼロゼロゼロカイセンカイシタ
マッチ貸して？Thank you very マッチ！！,3.5,2,マッチ 貸し て Thankyouvery マッチ,マッチカシテThankyouveryマッチ
